speech,labels
"[9.21039296e-02 8.98931358e-02 9.90316025e-02 9.54362522e-02
 1.02164141e-01 4.90115278e-01 2.79386606e+00 1.29781875e+01
 9.04264970e+00 2.48329574e+01 9.83534848e+01 2.87397280e+01
 2.70364514e+00 3.49247537e+00 4.28194011e+00 3.90384342e+00
 2.83216457e+00 4.81120752e-01 2.66143288e-01 9.43378339e-01
 1.31088362e+00 5.48240856e+00 7.54390658e+00 2.09245020e+00
 2.17790580e+00 3.18067630e+00 1.17804731e+00 3.27664306e-01
 1.36474853e-01 2.43005892e-01 7.37153247e-01 7.90983406e-01
 2.23610046e+00 1.34830357e+01 1.10907313e+01 1.56379228e+00
 7.40902659e-01 1.79436340e+01 3.58399993e+01 2.39437125e+01
 3.76609161e+00 1.13529563e+00 5.41857925e-01 1.24907814e+00
 3.50312117e+00 3.60545922e+00 1.70333536e+00 6.30394476e-01
 2.29052820e-01 2.49687892e-01 4.48454780e-01 5.87625517e-01
 7.70368814e-01 3.55413441e-01 2.24752037e-01 2.60340391e-01
 3.96555201e-01 5.94473412e-01 3.06784146e+00 3.00500748e+00
 1.21205277e+00 3.96242581e-01 6.61187108e-01 1.36497731e+00
 3.51721768e+00 1.79705690e+00 2.10070299e-01 1.03479105e-01
 8.93892158e-02 3.35487683e-01 3.13665476e-01 7.91621273e-02
 9.29290238e-02 1.06270692e-01 9.31738887e-02 1.02118895e-01
 1.98909667e-01 5.68137809e-01 9.13248445e-01 2.78975987e-01
 1.76911693e-01 3.50693766e-01 2.03679567e-01 1.06194217e-01
 1.50551791e-01 2.02802151e-01 1.37048505e-01 1.40844465e-01
 1.11678821e-01 1.21260311e-01 1.21963322e-01 9.01556168e-02
 1.17521720e-01 1.13239551e-01 8.54061928e-02 8.78628127e-02
 9.44842584e-02 9.65891840e-02 9.31686553e-02 9.39730556e-02
 8.81413551e-02 8.87782848e-02 8.67820399e-02 9.16159842e-02
 1.07110582e-01 1.02073900e-01 9.81195817e-02 9.03782486e-02
 8.40972209e-02 1.02249090e-01 2.11646750e-01 1.09033181e-01
 8.64532560e-02 8.91160874e-02 8.08462028e-02 7.88609257e-02
 8.81466484e-02 8.76202099e-02 9.50454671e-02 9.87040457e-02
 9.13262701e-02 8.60572864e-02 8.45102071e-02 8.74242507e-02
 8.80974734e-02 8.68346902e-02 8.32043421e-02 8.38772250e-02]",happiness
"[ 0.04476634  0.05455694  0.05323943  0.04729678  0.07491887  0.47248009
  2.58128259  5.76404427  6.24704984 18.80935178 43.50730213  9.15630644
  1.45369692  4.70657647  7.40125843  2.31282509  0.74602168  0.21375013
  0.13632896  0.58879297  2.53830357  2.01412098  1.76248502  0.77681405
  0.79510287  1.77056748  1.65819945  0.4803291   0.17622564  0.39781799
  0.28832646  0.3187859   0.70711279  4.69705604  8.07305218  1.49179337
 17.55477329 34.84372146 14.28402369  7.30503133  2.07923946  0.7132983
  0.89949084  3.09826741  3.05480062  0.96653711  0.39961471  0.3070396
  0.40253534  3.5772215   1.60943262  0.48368109  0.47196942  0.34324037
  0.32500201  0.44045752  1.12175357  1.76139448  1.32641203  0.82242903
  1.04135051  0.55022841  0.53300478  1.18331757  0.34813961  0.14155925
  0.07965616  0.17038221  0.61940809  0.09600358  0.07308934  0.06924162
  0.10769222  0.10132111  0.07038329  0.08134055  0.22476179  0.15222801
  0.15766512  0.31017995  0.43179425  0.18017494  0.08373461  0.09028975
  0.08185698  0.11265445  0.14380673  0.0784646   0.06361342  0.08265243
  0.05937617  0.06058361  0.05808051  0.06546843  0.06629661  0.06371656
  0.05641335  0.05564669  0.05738014  0.04959123  0.05493644  0.05613284
  0.05493984  0.05299246  0.06347457  0.06325663  0.05393114  0.05464934
  0.05239434  0.06222554  0.08367549  0.07074992  0.05669338  0.05522725
  0.0578447   0.05679381  0.05462039  0.05659269  0.06185648  0.05588678
  0.05750723  0.05326348  0.05073438  0.0501132   0.05438509  0.05546457
  0.05594895  0.05399215]",happiness
"[2.83377670e-02 3.60358789e-02 3.42913422e-02 4.36919808e-02
 6.39813067e-02 4.11292099e-01 5.47115745e+00 3.10075297e+01
 2.72609227e+01 9.94226933e-01 5.20063738e+00 1.70192222e+01
 1.97786328e+01 3.20229003e+00 1.69511392e+00 1.00603826e+00
 1.72011706e+00 3.40922960e-01 6.05816933e-02 6.50846484e-02
 3.56187894e-01 1.86892553e-01 1.83956484e-01 8.60202206e-01
 2.55678820e+00 3.27032876e+00 1.29437749e+00 3.60300690e-01
 2.42198488e-01 3.71344730e-01 8.07738162e-02 4.45080268e-02
 1.48338606e-01 3.21830446e-01 2.24571635e-01 2.45026250e-01
 1.80744128e+00 2.18702088e+00 7.65394957e-01 3.48243063e-01
 9.48164024e-01 3.18549724e-01 9.97503597e-02 2.93119187e-01
 1.94081196e-01 5.73505299e-02 6.48471040e-02 9.47344181e-02
 8.21289210e-02 2.74179548e-01 1.25280806e-01 6.35514438e-02
 8.69683829e-02 9.34744384e-02 8.25067550e-02 3.60596786e-02
 3.32220029e-02 9.34611119e-02 2.00425577e-01 6.35245344e-02
 6.22757623e-02 9.37147503e-02 4.69611203e-01 1.67538902e-01
 1.29027851e-01 1.97754687e-01 2.48242221e-01 7.88513867e-02
 5.45453109e-02 1.05675582e-01 6.87211592e-02 3.81845119e-02
 3.60565421e-02 3.38058444e-02 2.95260308e-02 2.74108379e-02
 4.69597453e-02 1.12260263e-01 1.26714816e-01 1.18666377e-01
 2.24974048e-01 2.08756283e-01 3.25460890e-01 1.19544295e-01
 1.34529008e-01 7.16324769e-02 3.51242864e-02 4.10821707e-02
 4.36770310e-02 3.81492410e-02 3.61518345e-02 3.65862317e-02
 3.63831410e-02 3.93607660e-02 3.37321505e-02 4.86515608e-02
 4.28816663e-02 3.01500641e-02 3.03622003e-02 3.32546414e-02
 3.55303445e-02 3.68502727e-02 3.54636108e-02 3.53193494e-02
 3.23604982e-02 3.09796203e-02 3.02594054e-02 2.95766555e-02
 2.97666636e-02 2.97947833e-02 2.94685950e-02 3.54619149e-02
 4.07191521e-02 3.11218276e-02 2.99315923e-02 3.04285985e-02
 3.17491021e-02 3.14681803e-02 3.00011830e-02 2.82888433e-02
 2.82162360e-02 3.19836584e-02 3.29749409e-02 3.00062557e-02
 2.88223950e-02 2.99708947e-02 3.03879670e-02 3.03119072e-02]",sadness
"[3.05705430e-02 3.09493912e-02 2.80003479e-02 3.44883809e-02
 3.77345189e-02 7.15672731e-02 2.82779250e+00 1.20369361e+01
 2.68668448e+01 1.68538917e+01 2.72496930e-01 1.29113410e-01
 9.44649612e-02 1.40842170e-01 5.85113658e-01 3.77585666e-01
 6.66441262e-02 1.68961017e-01 2.19011371e-01 8.56981728e-02
 2.85043445e-02 5.51635838e-02 5.83108598e-02 3.94920203e-02
 4.61563580e-02 1.09434174e-01 1.72498409e+00 6.90120748e+00
 3.55169283e+00 3.49652744e-01 4.08482376e-02 3.69192933e-02
 3.81340049e-02 5.14023996e-02 1.28462050e-01 6.12557911e-01
 1.42816311e+01 1.96254352e+01 6.54639093e+00 2.65121696e-01
 9.06710111e-02 9.23858259e-02 7.49029358e-02 1.25095219e-01
 1.61966469e+00 3.04645378e+00 1.34288364e+00 2.24325031e-01
 5.66011998e-02 7.10257360e-02 7.94482471e-02 3.73528386e-01
 4.15302471e-01 1.95179048e-01 9.76557213e-02 4.84817919e-02
 4.08902422e-02 1.58811913e-01 1.42951857e-01 5.63337089e-02
 6.89299892e-02 7.00224281e-02 1.07739595e-01 1.29012660e-01
 1.50803404e-01 8.58536997e-02 6.02800626e-02 6.22692909e-02
 5.08127813e-02 4.14749295e-02 3.69639688e-02 4.30467410e-02
 3.31360427e-02 2.75906862e-02 2.91058264e-02 3.38026867e-02
 3.54540297e-02 8.11773463e-02 8.62454288e-02 5.82254393e-02
 7.33534656e-02 9.08473437e-02 5.20062690e-02 2.96301805e-02
 2.92367770e-02 2.96737050e-02 2.75053675e-02 3.19342107e-02
 2.84580057e-02 3.19680026e-02 4.95239104e-02 4.31637838e-02
 3.66219539e-02 3.79317408e-02 2.94555964e-02 3.15579583e-02
 2.95267544e-02 2.73221160e-02 2.72784114e-02 3.29878029e-02
 4.24929567e-02 4.90317295e-02 3.36037330e-02 3.25861690e-02
 5.37426157e-02 5.03381901e-02 3.11673537e-02 2.81287953e-02
 3.06365558e-02 3.84219459e-02 3.06236940e-02 3.78349210e-02
 4.15048444e-02 4.13951331e-02 3.35691917e-02 2.92150808e-02
 2.86725306e-02 3.03263641e-02 3.18147867e-02 3.20531434e-02
 3.23543534e-02 3.44522642e-02 3.08678220e-02 3.16291858e-02
 2.81571678e-02 2.57781399e-02 2.53804434e-02 2.60245955e-02]",sadness
"[3.04635757e-02 4.02720980e-02 4.14656784e-02 6.96556762e-02
 7.44631123e-02 8.40234811e-02 7.09451912e+00 3.87728605e+01
 1.46375922e+01 1.23072681e+01 7.32254453e+00 2.16207637e-01
 1.33737990e-01 2.33050940e-01 2.53598575e+00 1.80105774e+00
 1.02568314e+00 1.35036858e-01 5.60954408e-02 7.90654128e-01
 3.04430124e+00 4.31310977e-01 1.74517070e-01 2.68377943e-01
 1.32698360e-01 1.03833604e-01 2.13827601e-01 2.16878953e-01
 1.20492586e-01 1.37962598e-01 3.30472951e-01 2.33681898e-01
 5.92141897e-02 7.28799038e-02 1.68918201e-01 2.48689546e-01
 9.06211192e-01 6.80432330e+00 5.69862690e+00 3.29610447e+00
 1.14941979e+00 8.92923459e-01 1.80362724e-01 5.91711470e-01
 2.09711568e+00 1.04436240e+00 3.47935723e-01 1.42414683e-01
 8.37291105e-02 2.11304578e-01 1.82341642e-01 1.84702800e-01
 2.23419364e-01 5.76421191e-02 2.02125105e-01 2.33584439e-01
 7.78030204e-02 8.82903144e-02 9.51691515e-02 1.73205221e-01
 3.50009771e-01 9.41554313e-01 1.01649765e+00 1.22282313e-01
 2.17591954e-01 2.45237433e-01 2.18449734e-01 1.51889247e-01
 1.29064130e-01 5.32705887e-02 4.33433636e-02 4.40989294e-02
 3.42989040e-02 3.51258208e-02 3.48654516e-02 6.56889702e-02
 9.01508068e-02 1.91859087e-01 7.34176383e-01 9.89659614e-01
 2.32946227e-01 1.45571030e-01 1.87966072e-01 6.16938942e-02
 3.88288759e-02 5.19873563e-02 4.19744090e-02 3.95782215e-02
 4.19920717e-02 3.67904486e-02 4.92566830e-02 4.39645305e-02
 4.80566226e-02 5.77604054e-02 3.74271378e-02 3.15014521e-02
 3.26070134e-02 3.24863755e-02 3.68619172e-02 3.93788854e-02
 3.86509794e-02 4.74651675e-02 4.53530457e-02 5.36308608e-02
 7.04925585e-02 6.87918977e-02 3.85720701e-02 3.60068712e-02
 4.10871159e-02 6.32172331e-02 2.07203745e-01 2.63788343e-01
 2.65748410e-01 8.35570074e-02 4.14315949e-02 4.30321680e-02
 4.55058263e-02 4.09584620e-02 3.93083676e-02 4.27347591e-02
 5.14194335e-02 4.92559949e-02 4.05595636e-02 3.55493274e-02
 4.09519439e-02 4.44038307e-02 3.72597578e-02 3.04829812e-02]",sadness
"[2.62555748e-02 2.93541727e-02 3.68868880e-02 3.11441026e-02
 3.63353413e-02 4.26346568e-01 3.08557209e+00 2.12244871e+01
 2.94240860e+01 8.70107783e+00 7.37185967e-01 2.94113478e-01
 1.21169158e+00 3.35655793e+00 4.24147738e+00 2.14757140e+00
 2.28387898e+00 9.30093880e-01 4.20437291e-01 6.51924057e-01
 4.03024313e-01 1.47899544e-01 5.76435778e-02 6.48627857e-02
 3.39244451e-01 1.46670458e+00 2.14101636e+00 2.17912125e+00
 1.44345900e+00 1.79029026e-01 3.33202123e-02 4.00842292e-02
 4.71039192e-02 6.38171180e-02 2.13951605e-01 5.35435919e-01
 6.07095297e-01 3.07314112e+00 4.28249020e+00 9.32902660e-01
 1.16192375e+00 7.05524372e-01 5.34232151e-01 5.94205998e-01
 2.55945734e+00 1.78972050e+00 9.91490823e-01 4.95723433e-01
 1.60558104e-01 1.64212501e-01 1.55900217e-01 1.19149778e-01
 2.09383548e-01 2.46488918e-01 1.00866705e-01 5.56027578e-02
 5.18960017e-02 8.35567682e-02 1.03928285e-01 9.22701357e-02
 6.04920333e-02 4.85401674e-02 4.43000137e-02 6.17607417e-02
 1.64657725e-01 2.04036879e-01 1.02979020e-01 1.09222828e-01
 3.40862147e-01 2.41002932e-01 1.19036479e-01 1.49913809e-01
 1.28674822e-01 5.29184370e-02 5.12178321e-02 5.55542519e-02
 4.14646156e-02 5.37653629e-02 5.42685804e-02 4.91599118e-02
 5.35394057e-02 5.90672765e-02 4.50682766e-02 4.04145415e-02
 4.70295924e-02 4.27345312e-02 5.41442088e-02 7.38900450e-02
 8.77485443e-02 1.28036822e-01 1.15549819e-01 8.09059707e-02
 8.33633556e-02 5.38527599e-02 3.89408058e-02 3.53393858e-02
 3.64651842e-02 3.50678205e-02 3.08245978e-02 3.34666789e-02
 3.42973673e-02 3.13564952e-02 4.34217247e-02 3.49578961e-02
 3.34829609e-02 3.86030372e-02 4.73127272e-02 3.85786483e-02
 3.01276379e-02 3.51067554e-02 3.67061757e-02 2.70977066e-02
 2.65221342e-02 2.82882095e-02 2.53528042e-02 2.52371005e-02
 2.52605035e-02 2.65371183e-02 2.61835977e-02 2.64788551e-02
 2.47473731e-02 2.53529500e-02 2.40200060e-02 2.56048965e-02
 2.52731872e-02 2.46970571e-02 2.53575816e-02 2.51551943e-02]",anger
"[ 0.05741911  0.05632665  0.05658694  0.05628537  0.09181253  2.81034194
 12.91565489 28.56065263  8.61991343  1.20049715  0.38822556  1.16825423
  7.65183015  7.7543035  11.40208089  5.96949482  2.1650327   1.17601458
  2.50799521  3.15956758  0.46157828  0.21770886  0.26710341  0.69053338
  1.50756054  2.16479141  1.09047657  0.49287123  0.41814919  0.81214928
  0.39739647  0.55095926  0.40662725  0.23283641  0.13320141  0.68232217
 14.1454603  17.58848925 10.8866727   3.96093178  2.18263473  2.03098921
  1.59292417  7.45144006  7.54129938  6.20639845  1.84618459  1.08462473
  1.6169448   3.2981386   1.80928346  0.18681974  0.19345141  0.36578564
  0.44991768  0.27036519  0.19093326  0.15624268  0.08944616  0.09997516
  0.35482673  0.91640292  1.11801564  0.66917586  0.90766656  0.40842971
  0.32309704  1.11472428  0.78993958  0.40958219  0.96386125  0.46756619
  0.56675913  0.33752742  0.08625581  0.23571126  0.17111813  0.08799499
  0.10789159  0.08145479  0.06400007  0.08386656  0.10110093  0.16529327
  0.18333226  0.19291533  0.2880669   0.22627703  0.11711366  0.11589156
  0.12176201  0.08043315  0.07156221  0.04986952  0.05227864  0.05087994
  0.05228473  0.0523478   0.05388592  0.0592208   0.05511196  0.05452979
  0.07337303  0.07655274  0.13312452  0.10511421  0.0645536   0.06345348
  0.07991241  0.08529562  0.05984592  0.05553234  0.06491365  0.06703249
  0.05112532  0.04773355  0.04838405  0.04682216  0.05102215  0.05636982
  0.05135745  0.04859897  0.0479376   0.05295954  0.05246649  0.05032918
  0.04918632  0.04709246]",anger
"[8.01150375e-02 8.68835275e-02 9.51642406e-02 1.19163001e-01
 1.51364521e-01 1.87529935e+00 1.12079191e+01 4.57206518e+01
 9.23656744e+01 1.38173166e+01 8.56348768e-01 7.22306183e-01
 6.00570426e+00 1.51856437e+01 3.45424909e+01 2.46760482e+01
 1.23536108e+01 1.28078271e+01 5.88707214e+00 8.68908870e+00
 3.27197591e+00 1.35853401e+00 7.02601861e-01 9.59476419e-01
 1.03859461e+00 2.34529617e+00 3.26548436e+00 4.24885045e+00
 8.62842125e-01 5.53283023e-01 5.75371156e-01 1.46818344e+00
 1.31270601e+00 8.02570942e-01 3.92051016e-01 5.40296141e-01
 2.39543810e+00 1.48313724e+01 1.15678138e+01 5.10362851e+00
 9.52241667e-01 5.37824660e-01 1.03877023e+00 1.83378572e+00
 8.53465612e+00 6.65745571e+00 2.99182560e+00 1.94168662e+00
 6.85949988e-01 2.70843166e+00 4.90928703e+00 1.03998068e+00
 4.65818819e-01 4.04629728e-01 2.38373785e-01 2.79529766e-01
 9.63183320e-01 1.41725868e+00 3.33550381e-01 1.18364252e-01
 3.94461129e-01 6.64910715e-01 9.49488417e-01 8.46856331e-01
 7.88218179e-01 8.88907453e-01 8.64734517e-01 9.10558927e-01
 7.20552817e-01 5.41342342e-01 5.36341340e-01 8.67261782e-01
 9.91270418e-01 2.63489546e-01 1.83712174e-01 2.30084456e-01
 1.92976913e-01 2.17825765e-01 2.30483343e-01 1.73878429e-01
 1.87821282e-01 1.79895547e-01 1.43334984e-01 1.68171739e-01
 1.84809919e-01 2.23245859e-01 3.77346940e-01 3.91281620e-01
 2.36784635e-01 2.24550914e-01 2.06509982e-01 1.71038173e-01
 1.87558251e-01 1.70591325e-01 1.03047085e-01 9.22494854e-02
 8.76090392e-02 8.36516062e-02 9.41323422e-02 9.01554664e-02
 1.06300538e-01 1.33284865e-01 1.45351672e-01 1.08979918e-01
 9.66925167e-02 8.75631912e-02 9.56983535e-02 1.25191460e-01
 2.11880513e-01 1.65691487e-01 1.20746902e-01 1.01083851e-01
 9.38282368e-02 9.86253116e-02 1.07147393e-01 1.01651773e-01
 9.66364088e-02 9.70452885e-02 9.66914911e-02 9.34973406e-02
 1.24111190e-01 1.31401953e-01 9.81786476e-02 9.29198233e-02
 9.53668189e-02 1.11588621e-01 1.09489695e-01 8.76071328e-02]",anger
"[1.85222963e-02 2.23775773e-02 2.38977838e-02 2.87473026e-02
 5.30876578e-02 1.24210505e-01 3.31840224e-01 3.85519000e+00
 2.38365929e+01 2.72391954e+01 5.94295505e+00 1.56184988e+00
 1.57795612e+00 1.70385460e+00 9.40690905e-01 6.11183271e-01
 1.83982642e+00 5.80866679e-01 3.77928502e-01 1.10836219e+00
 6.49648151e-01 4.20743554e-01 1.45148865e-01 1.48337385e-01
 2.37303933e-01 3.50619453e-01 5.48696877e-01 1.15718941e+00
 2.80474866e-01 6.44281074e-02 5.76574382e-02 1.09979666e-01
 2.24758093e-01 1.86891130e-01 9.36128591e-02 1.83701261e-01
 5.76123382e-01 9.65086109e-01 1.04673575e+00 1.32171244e+00
 9.50545631e-01 5.82114758e-01 6.09291799e-01 4.86848375e-01
 7.68235670e-01 7.06608102e-01 7.88370739e-01 5.85428329e-01
 2.75911373e-01 4.26618589e-01 3.50159649e-01 4.69683691e-02
 6.76158288e-02 5.37855370e-02 5.74567872e-02 3.95492124e-02
 3.90655797e-02 3.88520049e-02 2.36054547e-02 2.82642849e-02
 8.81174309e-02 7.38216545e-02 1.05128115e-01 7.43814651e-02
 3.99737903e-01 2.68082906e-01 2.49740713e-01 2.06828887e-01
 9.88997806e-02 7.35252476e-02 1.38133320e-01 1.88800176e-01
 1.09373749e-01 3.83839492e-02 2.19362035e-02 2.30818247e-02
 2.48911898e-02 3.73521834e-02 3.04544076e-02 2.70405506e-02
 2.17632003e-02 2.37810838e-02 2.72701065e-02 4.75876340e-02
 5.63120435e-02 5.48974721e-02 5.00128726e-02 4.53783419e-02
 4.98324708e-02 4.63908254e-02 4.90508754e-02 3.32344725e-02
 2.93824139e-02 2.93762065e-02 2.31542496e-02 2.18022632e-02
 2.01064159e-02 1.98557867e-02 2.32653021e-02 2.88534002e-02
 3.40656230e-02 2.58769822e-02 2.32962627e-02 2.03820500e-02
 2.06828368e-02 2.59066842e-02 2.38384434e-02 2.05791513e-02
 2.07455761e-02 2.19465718e-02 2.13227221e-02 2.00400054e-02
 2.18653142e-02 2.20155903e-02 1.99870382e-02 1.99644678e-02
 1.96628735e-02 1.98312362e-02 1.93423192e-02 2.08682720e-02
 2.03155401e-02 1.98830810e-02 1.98319288e-02 1.98967466e-02
 2.04762496e-02 2.14755657e-02 2.01256290e-02 1.89347802e-02]",fear
"[1.28080616e-02 1.40396293e-02 1.55413011e-02 1.67651564e-02
 2.74836378e-02 3.23046264e-02 7.74250364e-02 3.43407096e+00
 1.71694225e+01 4.87778279e+00 2.73666590e-01 1.16217853e-01
 8.41924976e-02 7.78090959e-02 4.80957950e-02 1.04455928e-01
 8.61182912e-01 4.15765587e+00 2.14232854e+00 3.86570861e-01
 1.14992872e-01 4.69951287e-02 2.97418724e-02 8.23247743e-02
 6.07170382e-01 1.80856012e+00 4.57701979e+00 3.01060000e+00
 3.61779159e-01 3.16715289e-02 2.68477603e-02 1.46807592e-01
 1.23321826e+00 2.12030835e+00 1.58052234e+00 1.04456490e+00
 7.54567809e-01 2.25373125e-01 8.92486066e-02 2.12442135e-01
 1.30593517e+00 1.80080526e+00 2.77737808e+00 3.20518184e+00
 2.32803753e+00 3.62819805e-01 1.68970329e-01 2.88157750e-01
 2.22157256e-01 2.22258021e-01 1.06084357e-01 3.08680107e-02
 7.05645602e-02 6.40157041e-02 2.64489457e-02 2.34512248e-02
 2.42104029e-02 2.87078221e-02 3.31163143e-02 1.99818049e-02
 3.97819095e-02 4.13949765e-02 4.61854186e-02 4.87963332e-02
 6.17684703e-02 4.26559653e-02 6.89919145e-02 1.05683556e-01
 6.74221771e-02 3.50658426e-02 4.69962303e-02 6.71529791e-02
 2.44108406e-02 2.00143206e-02 1.59325493e-02 1.42591206e-02
 1.63841844e-02 1.83040113e-02 1.76324556e-02 1.57307224e-02
 1.58543481e-02 1.86515321e-02 1.86458760e-02 1.96929456e-02
 1.79001837e-02 1.70883541e-02 1.83467084e-02 1.83652710e-02
 1.68379960e-02 2.10616621e-02 1.95289932e-02 1.62341580e-02
 1.47681104e-02 1.54524245e-02 1.60853844e-02 1.56661481e-02
 1.55822590e-02 1.44625653e-02 1.36760233e-02 1.46524860e-02
 1.55506394e-02 1.55513546e-02 1.52010582e-02 1.53635961e-02
 1.60336585e-02 1.68236720e-02 1.68862296e-02 1.61734647e-02
 2.00344829e-02 2.72402903e-02 2.04277352e-02 1.81611329e-02
 2.83808985e-02 2.60105333e-02 1.74137851e-02 1.50229490e-02
 1.51405258e-02 1.55113176e-02 1.52903525e-02 1.59241187e-02
 1.53709374e-02 1.45849150e-02 1.49477825e-02 1.55899172e-02
 1.59375671e-02 1.52113697e-02 1.49613409e-02 1.47297131e-02]",fear
"[1.62218705e-02 1.64687862e-02 1.96304048e-02 3.16610124e-02
 1.27639292e-01 2.24202557e-01 5.11057242e-01 8.18673839e+00
 1.94136006e+01 3.74990964e+00 5.19996043e-01 5.87997381e-01
 9.88315289e-01 8.10274111e-01 7.96933198e-01 4.07464677e-01
 1.77027200e+00 7.09195228e+00 1.36039933e+00 5.72020725e-01
 4.47093448e-01 3.55277252e-01 1.05987014e-01 1.43394009e-01
 2.73244839e-01 8.47312017e-01 1.98083253e+00 1.98357918e+00
 3.38928506e-01 9.29965197e-02 2.37269732e-01 7.23878920e-01
 6.23090500e-01 3.50413444e-01 4.51243061e-01 6.58381254e-01
 1.48021351e+00 2.81279424e+00 1.35772627e+00 9.74206691e-01
 1.01235862e+00 8.92501146e-01 1.12811095e+00 1.35643328e+00
 1.23065523e+00 1.44080872e+00 1.04135970e+00 9.13191963e-01
 2.32698471e-01 2.72258410e-01 2.27632568e-01 3.98416970e-02
 3.07641682e-02 2.83110679e-02 2.66395831e-02 2.28334230e-02
 3.73608064e-02 8.71078357e-02 3.81482392e-02 5.52347209e-02
 1.50771236e-01 1.53864840e-01 8.52676893e-02 7.09136348e-02
 1.02682354e-01 1.20891126e-01 2.05010901e-01 1.41839200e-01
 9.49595851e-02 5.47545584e-02 3.95488522e-02 4.45630016e-02
 5.34041579e-02 1.94810300e-02 1.77498175e-02 1.89202162e-02
 1.91088082e-02 2.25938340e-02 2.60627350e-02 2.06672434e-02
 1.85304660e-02 1.79399646e-02 1.85222810e-02 2.13181634e-02
 3.15538879e-02 3.13563384e-02 3.66608885e-02 3.07750456e-02
 3.12052883e-02 3.98767932e-02 3.13706396e-02 2.34787572e-02
 2.18049929e-02 1.97140667e-02 1.72030833e-02 1.54448853e-02
 1.71247497e-02 1.70067589e-02 1.68904482e-02 1.91000671e-02
 2.24698972e-02 1.73000637e-02 1.63476078e-02 1.68012936e-02
 1.83006344e-02 2.91678855e-02 5.56474425e-02 2.90050203e-02
 4.50200482e-02 8.34596450e-02 4.93218511e-02 2.04375969e-02
 2.57941502e-02 2.39023748e-02 2.01379124e-02 1.85558678e-02
 1.70200878e-02 1.81082451e-02 1.81192792e-02 1.83117563e-02
 1.95639494e-02 2.33258348e-02 1.92514128e-02 1.84030056e-02
 1.90265754e-02 1.88421813e-02 1.83391098e-02 1.64861041e-02]",fear
"[0.01492107 0.02889586 0.02658317 0.01973216 0.03468555 0.16067931
 1.36196195 7.88888036 4.63005561 0.26548905 0.17854967 0.20702694
 0.62753707 2.5247557  4.5769454  1.37696892 0.78423129 0.16619127
 0.09565119 0.12540573 0.15819214 0.49748488 0.29719588 0.12724619
 0.05420918 0.06577721 0.15029143 0.3639838  0.37132114 0.22442867
 0.05684128 0.15560012 0.18951118 0.12917941 0.15658084 2.60139718
 8.71630836 3.44565841 1.72327393 1.52278769 1.07050996 0.95837678
 2.36224959 3.16949223 1.32723362 0.89375859 0.60753025 1.06607825
 2.62927285 1.13573611 0.25441797 0.04361107 0.14008692 0.30976131
 0.18794518 0.05135653 0.05230761 0.10222489 0.10791613 0.06080094
 0.09012542 0.11910564 0.08606384 0.05326842 0.08746493 0.0940608
 0.079814   0.10994029 0.16774512 0.13688525 0.07956264 0.05837597
 0.03045302 0.01961313 0.01684189 0.01924713 0.03269817 0.08227379
 0.04075848 0.02168319 0.03020911 0.03609581 0.04491774 0.03711794
 0.07801752 0.13394083 0.07784595 0.14146423 0.13448999 0.11983672
 0.12064585 0.10201887 0.06284341 0.03049877 0.01752641 0.01757295
 0.01705101 0.01741617 0.01695505 0.01991443 0.02130012 0.01828386
 0.0178587  0.01726702 0.01890484 0.02151267 0.03456897 0.02744556
 0.01924277 0.01602125 0.0151     0.01529849 0.01691538 0.0162892
 0.01621112 0.01627356 0.01602451 0.01541303 0.01548349 0.01519196
 0.01541636 0.01572076 0.01647394 0.0151169  0.01528545 0.01525622
 0.01502054 0.0157159 ]",disgust
"[0.01473418 0.01898637 0.02389085 0.02457004 0.10329078 0.26375972
 2.28455041 4.24675534 0.95547562 0.32337767 0.34560764 0.71472415
 1.09539891 2.41727038 6.07609388 2.6573242  0.5116197  0.4732508
 0.40943045 0.56539468 0.40731017 0.72248479 0.5923407  1.2114337
 0.70576054 0.29457281 0.41122821 0.69141571 0.68926207 0.94648426
 0.25947288 0.1882415  0.11648895 0.05261573 0.05971262 1.00476431
 3.99540436 2.8844376  2.03091626 1.20153937 0.4026525  0.27585831
 0.48863701 1.22817938 0.75818248 0.34059907 0.12832677 0.20130641
 0.19191925 0.35522715 0.20166267 0.04311826 0.04928625 0.0643811
 0.05042402 0.08574152 0.17852059 0.11578527 0.12579034 0.07661981
 0.16615854 0.21592421 0.29667846 0.24348448 0.23960704 0.74204106
 0.43366739 0.7050078  1.5730175  0.68180487 0.27702146 0.23996409
 0.12477065 0.08991153 0.01762577 0.02949    0.04636439 0.08880833
 0.07118604 0.03736378 0.03268692 0.05123938 0.05150954 0.04534214
 0.03354081 0.03501028 0.024872   0.0274032  0.03210184 0.03594738
 0.03336744 0.03389381 0.02016156 0.01450303 0.01427258 0.01330769
 0.01462074 0.01477012 0.01511356 0.01561221 0.01574098 0.01541635
 0.01811828 0.01814894 0.02100465 0.03851629 0.05762668 0.03185277
 0.03162675 0.02856068 0.02072591 0.01679129 0.02027649 0.0207238
 0.01739399 0.01587619 0.01519367 0.01430703 0.01504252 0.01579063
 0.01528033 0.01543193 0.01508021 0.01619275 0.01655465 0.01696729
 0.01456804 0.01348297]",disgust
